tick,price,position,balance,action,mcts_value,nn_value,returns,cum_max,drawdown
60,18771.609375,0,1000.0,2,0.5888431072235107,0.5888431072235107,0.0,1000.0,0.0
61,18811.48046875,2,997.7760009765625,2,0.5906988978385925,0.5906988978385925,-0.0022239990234375062,1000.0,-0.0022239990234375
62,18835.48046875,2,996.5029907226562,2,0.5870213508605957,0.5870213508605957,-0.0012758477380296895,1000.0,-0.00349700927734375
63,18876.369140625,2,994.3397216796875,2,0.5857083201408386,0.5857083201408386,-0.0021708605624956023,1000.0,-0.0056602783203125
64,18821.26953125,2,997.2421875,2,0.5945163369178772,0.5945163369178772,0.002918988105402809,1000.0,-0.0027578125
65,18787.7109375,2,999.020263671875,2,0.5982171893119812,0.5982171893119812,0.0017829933331765524,1000.0,-0.000979736328125
66,18852.6796875,2,995.5656127929688,2,0.5868515968322754,0.5868515968322754,-0.003458038845186917,1000.0,-0.00443438720703125
67,18824.25,2,997.06689453125,2,0.5904253125190735,0.5904253125190735,0.001507968655194425,1000.0,-0.00293310546875
68,18842.150390625,2,996.1187744140625,2,0.5936788320541382,0.5936788320541382,-0.0009509092342627756,1000.0,-0.0038812255859375
69,18910.23046875,2,992.5196533203125,2,0.5881364941596985,0.5881364941596985,-0.0036131445227172154,1000.0,-0.0074803466796875
70,19042.009765625,2,985.6030883789062,2,0.5682910084724426,0.5682910084724426,-0.006968693182314301,1000.0,-0.01439691162109375
71,18920.94921875,2,991.8690795898438,2,0.5805909037590027,0.5805909037590027,0.0063575198625276386,1000.0,-0.00813092041015625
72,18864.58984375,2,994.8235473632812,2,0.5811375379562378,0.5811375379562378,0.0029786872423316346,1000.0,-0.00517645263671875
73,18854.83984375,2,995.3377685546875,2,0.5798419713973999,0.5798419713973999,0.0005168968836424259,1000.0,-0.0046622314453125
74,18996.26953125,2,987.8717651367188,2,0.5608780384063721,0.5608780384063721,-0.007500974698076646,1000.0,-0.01212823486328125
75,19261.189453125,2,974.0950317382812,2,0.5305758118629456,0.5305758118629456,-0.013945872211997945,1000.0,-0.02590496826171875
76,19133.390625,2,980.5582275390625,2,0.5523917078971863,0.5523917078971863,0.006635077266791578,1000.0,-0.0194417724609375
77,19256.060546875,2,974.2715454101562,2,0.53249192237854,0.53249192237854,-0.006411329742940564,1000.0,-0.02572845458984375
78,19292.439453125,2,972.430908203125,2,0.5222789645195007,0.5222789645195007,-0.0018892445496356824,1000.0,-0.027569091796875
79,19362.009765625,2,968.9242553710938,2,0.5043371319770813,0.5043371319770813,-0.003606068875896651,1000.0,-0.03107574462890625
80,19473.669921875,2,963.3364868164062,1,0.4830526113510132,0.4830526113510132,-0.00576698180865276,1000.0,-0.03666351318359375
81,19816.810546875,1,980.2149047851562,2,0.5155485272407532,0.5155485272407532,0.017520791747989373,1000.0,-0.01978509521484375
82,19849.41015625,2,978.50439453125,1,0.5264484286308289,0.5264484286308289,-0.0017450359564581408,1000.0,-0.02149560546875
83,19930.009765625,1,982.3798828125,2,0.5206424593925476,0.5206424593925476,0.003960624298582349,1000.0,-0.0176201171875
84,20891.669921875,2,934.8799438476562,1,0.3852280080318451,0.3852280080318451,-0.0483519052007193,1000.0,-0.06512005615234374
85,20927.439453125,1,936.3871459960938,2,0.35405993461608887,0.35405993461608887,0.0016121879160593267,1000.0,-0.06361285400390625
86,20938.9296875,2,935.7794189453125,1,0.38152074813842773,0.38152074813842773,-0.0006490125941815972,1000.0,-0.0642205810546875
87,20967.23046875,1,936.9506225585938,2,0.35283714532852173,0.35283714532852173,0.0012515808635771286,1000.0,-0.06304937744140625
88,20894.859375,2,940.0908813476562,1,0.4065297544002533,0.4065297544002533,0.0033515734057438795,1000.0,-0.05990911865234375
89,20841.619140625,1,937.6015014648438,2,0.36281266808509827,0.36281266808509827,-0.002648020454409594,1000.0,-0.06239849853515625
90,20955.5703125,2,932.3814086914062,2,0.3821065425872803,0.3821065425872803,-0.005567496175381548,1000.0,-0.06761859130859375
91,20897.359375,2,934.9713745117188,2,0.3885239064693451,0.3885239064693451,0.0027777965070618915,1000.0,-0.06502862548828126
92,21003.349609375,2,930.229248046875,2,0.3704270124435425,0.3704270124435425,-0.005071948290738093,1000.0,-0.069770751953125
93,20523.75,2,951.4705200195312,2,0.45594286918640137,0.45594286918640137,0.02283444862355677,1000.0,-0.04852947998046875
94,20496.76953125,2,952.7213745117188,2,0.45781320333480835,0.45781320333480835,0.0013146539654869116,1000.0,-0.04727862548828125
95,20721.73046875,2,942.2648315429688,2,0.42564553022384644,0.42564553022384644,-0.010975447017874562,1000.0,-0.05773516845703125
96,20911.189453125,2,933.6497192382812,2,0.3891827166080475,0.3891827166080475,-0.009142984027728396,1000.0,-0.06635028076171876
97,20940.7109375,2,932.3316650390625,2,0.37124764919281006,0.37124764919281006,-0.0014117223751688446,1000.0,-0.0676683349609375
98,20834.400390625,2,937.0648803710938,2,0.3777342736721039,0.3777342736721039,0.0050767505915751965,1000.0,-0.06293511962890624
99,20786.740234375,2,939.2085571289062,2,0.3787294030189514,0.3787294030189514,0.0022876503033211204,1000.0,-0.06079144287109375
100,20810.66015625,2,938.1278076171875,2,0.3715980350971222,0.3715980350971222,-0.0011507023690483509,1000.0,-0.0618721923828125
101,20755.779296875,2,940.601806640625,2,0.37395527958869934,0.37395527958869934,0.002637166283047776,1000.0,-0.059398193359375
