tick,price,position,balance,action,mcts_value,nn_value,returns,cum_max,drawdown
60,46555.01,0,1000.0,0,0.85106856,0.8308002,0.0,1000.0,0.0
61,45750.0,0,1000.0,2,0.8744894,0.9350078,0.0,1000.0,0.0
62,46052.36,2,1012.7113170623779,0,0.8570034,0.88931096,0.012711317062377825,1012.7113170623779,0.0
63,46264.92,0,1012.2049614038467,0,0.84607065,0.88495195,-0.000500000000000056,1012.7113170623779,-0.0005000000000000306
64,46221.89,0,1012.2049614038467,0,0.84874153,0.876473,0.0,1012.7113170623779,-0.0005000000000000306
65,46159.91,0,1012.2049614038467,0,0.8596714,0.8680022,0.0,1012.7113170623779,-0.0005000000000000306
66,45832.01,0,1012.2049614038467,0,0.84327245,0.8710451,0.0,1012.7113170623779,-0.0005000000000000306
67,46271.57,0,1012.2049614038467,0,0.84931314,0.87497807,0.0,1012.7113170623779,-0.0005000000000000306
68,46111.5,0,1012.2049614038467,0,0.8404177,0.86499864,0.0,1012.7113170623779,-0.0005000000000000306
69,46296.95,0,1012.2049614038467,0,0.8295279,0.85523117,0.0,1012.7113170623779,-0.0005000000000000306
70,46422.55,0,1012.2049614038467,0,0.8301523,0.84043103,0.0,1012.7113170623779,-0.0005000000000000306
71,46414.47,0,1012.2049614038467,0,0.8335773,0.83613116,0.0,1012.7113170623779,-0.0005000000000000306
72,46302.8,0,1012.2049614038467,0,0.8297718,0.83242613,0.0,1012.7113170623779,-0.0005000000000000306
73,46450.0,0,1012.2049614038467,0,0.8357794,0.8378464,0.0,1012.7113170623779,-0.0005000000000000306
74,46407.51,0,1012.2049614038467,0,0.824524,0.8439372,0.0,1012.7113170623779,-0.0005000000000000306
75,46642.07,0,1012.2049614038467,0,0.7962543,0.8372018,0.0,1012.7113170623779,-0.0005000000000000306
76,46858.94,0,1012.2049614038467,0,0.78508854,0.82751864,0.0,1012.7113170623779,-0.0005000000000000306
77,46818.5,0,1012.2049614038467,0,0.8140892,0.8230318,0.0,1012.7113170623779,-0.0005000000000000306
78,46270.99,0,1012.2049614038467,0,0.8229435,0.81703424,0.0,1012.7113170623779,-0.0005000000000000306
79,46229.99,0,1012.2049614038467,0,0.8163804,0.81162226,0.0,1012.7113170623779,-0.0005000000000000306
80,46440.01,0,1012.2049614038467,0,0.79615134,0.808915,0.0,1012.7113170623779,-0.0005000000000000306
81,46689.52,0,1012.2049614038467,0,0.7894202,0.80530846,0.0,1012.7113170623779,-0.0005000000000000306
82,46622.53,0,1012.2049614038467,0,0.80595696,0.8012357,0.0,1012.7113170623779,-0.0005000000000000306
83,46301.62,0,1012.2049614038467,0,0.7850879,0.78428686,0.0,1012.7113170623779,-0.0005000000000000306
84,46010.72,0,1012.2049614038467,0,0.7596899,0.7740115,0.0,1012.7113170623779,-0.0005000000000000306
85,45919.92,0,1012.2049614038467,0,0.80737627,0.77138096,0.0,1012.7113170623779,-0.0005000000000000306
86,44685.93,0,1012.2049614038467,0,0.8293326,0.80515915,0.0,1012.7113170623779,-0.0005000000000000306
87,43967.01,0,1012.2049614038467,0,0.84457433,0.82377493,0.0,1012.7113170623779,-0.0005000000000000306
88,43606.37,0,1012.2049614038467,0,0.8522537,0.83548814,0.0,1012.7113170623779,-0.0005000000000000306
89,43437.05,0,1012.2049614038467,0,0.8474648,0.83864623,0.0,1012.7113170623779,-0.0005000000000000306
90,43451.13,0,1012.2049614038467,0,0.8293122,0.8376436,0.0,1012.7113170623779,-0.0005000000000000306
91,43680.94,0,1012.2049614038467,0,0.81808347,0.83541536,0.0,1012.7113170623779,-0.0005000000000000306
92,43542.69,0,1012.2049614038467,0,0.82735777,0.8372574,0.0,1012.7113170623779,-0.0005000000000000306
93,43259.54,0,1012.2049614038467,0,0.84406614,0.8382291,0.0,1012.7113170623779,-0.0005000000000000306
94,42835.0,0,1012.2049614038467,0,0.8371039,0.8328724,0.0,1012.7113170623779,-0.0005000000000000306
95,43029.73,0,1012.2049614038467,0,0.8396614,0.8297021,0.0,1012.7113170623779,-0.0005000000000000306
96,43050.01,0,1012.2049614038467,0,0.83375704,0.81507874,0.0,1012.7113170623779,-0.0005000000000000306
97,43102.28,0,1012.2049614038467,0,0.8099313,0.810619,0.0,1012.7113170623779,-0.0005000000000000306
98,43245.25,0,1012.2049614038467,0,0.819486,0.81884015,0.0,1012.7113170623779,-0.0005000000000000306
99,43055.41,0,1012.2049614038467,0,0.8356966,0.82753223,0.0,1012.7113170623779,-0.0005000000000000306
100,42597.87,0,1012.2049614038467,0,0.8291152,0.8202467,0.0,1012.7113170623779,-0.0005000000000000306
101,42878.88,0,1012.2049614038467,0,0.8304606,0.81633973,0.0,1012.7113170623779,-0.0005000000000000306
102,42878.34,0,1012.2049614038467,0,0.81217676,0.80774134,0.0,1012.7113170623779,-0.0005000000000000306
103,43062.76,0,1012.2049614038467,0,0.8096974,0.8073867,0.0,1012.7113170623779,-0.0005000000000000306
104,43150.01,0,1012.2049614038467,0,0.8218539,0.8056013,0.0,1012.7113170623779,-0.0005000000000000306
105,42805.5,0,1012.2049614038467,0,0.8179034,0.79886866,0.0,1012.7113170623779,-0.0005000000000000306
106,42950.01,0,1012.2049614038467,0,0.8321845,0.8023252,0.0,1012.7113170623779,-0.0005000000000000306
107,42882.22,0,1012.2049614038467,0,0.83670187,0.7942972,0.0,1012.7113170623779,-0.0005000000000000306
108,43005.29,0,1012.2049614038467,2,0.85203576,0.9455977,0.0,1012.7113170623779,-0.0005000000000000306
109,43369.04,2,1028.813276270379,0,0.84262115,0.85255605,0.016408055186271753,1028.813276270379,0.0
110,43438.1,0,1028.2988696322438,0,0.8582235,0.85150975,-0.0004999999999999449,1028.813276270379,-0.000499999999999954
111,43221.5,0,1028.2988696322438,0,0.8641248,0.84951323,0.0,1028.813276270379,-0.000499999999999954
112,43120.64,0,1028.2988696322438,0,0.85827416,0.85269517,0.0,1028.813276270379,-0.000499999999999954
113,43180.97,0,1028.2988696322438,0,0.8644454,0.8584081,0.0,1028.813276270379,-0.000499999999999954
114,43082.31,0,1028.2988696322438,0,0.85801387,0.8620352,0.0,1028.813276270379,-0.000499999999999954
115,42788.15,0,1028.2988696322438,0,0.82842624,0.85953397,0.0,1028.813276270379,-0.000499999999999954
116,43008.9,0,1028.2988696322438,0,0.8324162,0.86218035,0.0,1028.813276270379,-0.000499999999999954
117,42799.13,0,1028.2988696322438,0,0.86419624,0.86715823,0.0,1028.813276270379,-0.000499999999999954
118,41803.11,0,1028.2988696322438,0,0.86137307,0.87234795,0.0,1028.813276270379,-0.000499999999999954
119,41700.33,0,1028.2988696322438,0,0.863492,0.87174237,0.0,1028.813276270379,-0.000499999999999954
120,41851.33,0,1028.2988696322438,0,0.88016826,0.8683956,0.0,1028.813276270379,-0.000499999999999954
121,41529.14,0,1028.2988696322438,0,0.87890685,0.87178123,0.0,1028.813276270379,-0.000499999999999954
122,41706.71,0,1028.2988696322438,0,0.8624158,0.8738234,0.0,1028.813276270379,-0.000499999999999954
123,42088.61,0,1028.2988696322438,0,0.8485155,0.8721659,0.0,1028.813276270379,-0.000499999999999954
124,42422.56,0,1028.2988696322438,0,0.8511977,0.8666377,0.0,1028.813276270379,-0.000499999999999954
125,42172.83,0,1028.2988696322438,0,0.8259435,0.85536385,0.0,1028.813276270379,-0.000499999999999954
126,42258.62,0,1028.2988696322438,0,0.817497,0.84243625,0.0,1028.813276270379,-0.000499999999999954
127,42400.0,0,1028.2988696322438,0,0.8480111,0.84426296,0.0,1028.813276270379,-0.000499999999999954
128,41489.22,0,1028.2988696322438,0,0.8366393,0.85249877,0.0,1028.813276270379,-0.000499999999999954
129,41894.4,0,1028.2988696322438,0,0.85536975,0.8569261,0.0,1028.813276270379,-0.000499999999999954
130,41319.11,0,1028.2988696322438,2,0.87528324,0.9677124,0.0,1028.813276270379,-0.000499999999999954
131,42135.26,2,1068.3871155443346,0,0.8749295,0.9109119,0.0389850140810013,1068.3871155443346,0.0
132,41993.48,0,1067.8529219865625,0,0.8841325,0.8990587,-0.0004999999999999449,1068.3871155443346,-0.0004999999999999758
133,41707.64,0,1067.8529219865625,0,0.881503,0.8880757,0.0,1068.3871155443346,-0.0004999999999999758
134,41775.38,0,1067.8529219865625,0,0.87200105,0.87963814,0.0,1068.3871155443346,-0.0004999999999999758
135,41922.2,0,1067.8529219865625,0,0.8758483,0.87869257,0.0,1068.3871155443346,-0.0004999999999999758
136,41875.01,0,1067.8529219865625,0,0.8921185,0.88257325,0.0,1068.3871155443346,-0.0004999999999999758
137,41541.82,0,1067.8529219865625,0,0.89334255,0.887359,0.0,1068.3871155443346,-0.0004999999999999758
138,41566.48,0,1067.8529219865625,0,0.88245493,0.8868632,0.0,1068.3871155443346,-0.0004999999999999758
139,41991.89,0,1067.8529219865625,0,0.8872748,0.8809699,0.0,1068.3871155443346,-0.0004999999999999758
140,41883.41,0,1067.8529219865625,0,0.8917609,0.8793197,0.0,1068.3871155443346,-0.0004999999999999758
141,41882.85,0,1067.8529219865625,0,0.8977877,0.8836978,0.0,1068.3871155443346,-0.0004999999999999758
142,41810.91,0,1067.8529219865625,0,0.89632905,0.8840197,0.0,1068.3871155443346,-0.0004999999999999758
