tick,price,position,balance,action,mcts_value,nn_value,returns,cum_max,drawdown
60,95325.4296875,0,1000.0,0,0.49425622820854187,0.49425622820854187,0.0,1000.0,0.0
61,94218.0078125,0,999.95,0,0.5070080161094666,0.5070080161094666,-4.999999999999449e-05,1000.0,-4.999999999995453e-05
62,94217.4296875,0,999.9000025,0,0.5114563703536987,0.5114563703536987,-4.999999999999449e-05,1000.0,-9.999749999997221e-05
63,94269.2265625,0,999.850007499875,0,0.5021417737007141,0.5021417737007141,-4.999999999999449e-05,1000.0,-0.00014999250012499488
64,94503.34375,0,999.8000149995,0,0.4947882294654846,0.4947882294654846,-4.999999999999449e-05,1000.0,-0.00019998500049996437
65,94181.3671875,0,999.7500249987501,0,0.5115169286727905,0.5115169286727905,-4.999999999999449e-05,1000.0,-0.00024997500124993623
66,93637.3671875,0,999.7000374975001,0,0.5060386657714844,0.5060386657714844,-4.999999999999449e-05,1000.0,-0.00029996250249985225
67,93590.2421875,0,999.6500524956252,0,0.5127384066581726,0.5127384066581726,-4.999999999999449e-05,1000.0,-0.00034994750437476795
68,93039.1015625,0,999.6000699930005,0,0.5038832426071167,0.5038832426071167,-4.999999999999449e-05,1000.0,-0.00039993000699951154
69,92846.7890625,0,999.5500899895009,0,0.500586748123169,0.500586748123169,-4.999999999999449e-05,1000.0,-0.0004499100104991385
70,91644.9609375,0,999.5001124850014,0,0.48637038469314575,0.48637038469314575,-4.999999999999449e-05,1000.0,-0.0004998875149985906
71,90851.21875,0,999.4501374793772,0,0.47937631607055664,0.47937631607055664,-4.999999999999449e-05,1000.0,-0.0005498625206228099
72,90732.0,0,999.4001649725033,0,0.4848443567752838,0.4848443567752838,-4.999999999999449e-05,1000.0,-0.0005998350274967379
73,91131.40625,0,999.3501949642547,0,0.4946686923503876,0.4946686923503876,-4.999999999999449e-05,1000.0,-0.0006498050357453167
74,91833.03125,0,999.3002274545065,0,0.5104280114173889,0.5104280114173889,-4.999999999999449e-05,1000.0,-0.000699772545493488
75,92123.75,0,999.2502624431338,0,0.5249643325805664,0.5249643325805664,-4.999999999999449e-05,1000.0,-0.0007497375568661937
76,91343.203125,0,999.2002999300116,0,0.5373871326446533,0.5373871326446533,-4.999999999999449e-05,1000.0,-0.0007997000699883756
77,91983.9609375,0,999.1503399150151,0,0.5499420762062073,0.5499420762062073,-4.999999999999449e-05,1000.0,-0.0008496600849848619
78,92077.6484375,0,999.1003823980194,0,0.5558211803436279,0.5558211803436279,-4.999999999999449e-05,1000.0,-0.0008996176019805944
79,92312.1796875,0,999.0504273788995,0,0.5609065890312195,0.5609065890312195,-4.999999999999449e-05,1000.0,-0.0009495726211005149
80,93575.53125,0,999.0004748575305,0,0.5598393678665161,0.5598393678665161,-4.999999999999449e-05,1000.0,-0.0009995251424694516
81,94193.4921875,0,998.9505248337877,0,0.5506132245063782,0.5506132245063782,-4.999999999999449e-05,1000.0,-0.0010494751662123462
82,94399.9765625,0,998.900577307546,0,0.5397639274597168,0.5397639274597168,-4.999999999999449e-05,1000.0,-0.0010994226924540271
83,94536.1015625,0,998.8506322786806,0,0.5262420773506165,0.5262420773506165,-4.999999999999449e-05,1000.0,-0.001149367721319436
84,94470.7734375,0,998.8006897470666,0,0.5224776268005371,0.5224776268005371,-4.999999999999449e-05,1000.0,-0.001199310252933401
85,94834.5,0,998.7507497125792,0,0.5144371390342712,0.5144371390342712,-4.999999999999449e-05,1000.0,-0.0012492502874207503
