tick,price,position,balance,action,mcts_value,nn_value,returns,cum_max,drawdown
60,18771.609375,0,1000.0,0,0.5807079076766968,0.5807079076766968,0.0,1000.0,0.0
61,18811.48046875,0,999.95,0,0.5785441398620605,0.5785441398620605,-4.999999999999449e-05,1000.0,-4.999999999995453e-05
62,18835.48046875,0,999.9000025,0,0.5743850469589233,0.5743850469589233,-4.999999999999449e-05,1000.0,-9.999749999997221e-05
63,18876.369140625,0,999.850007499875,0,0.5749715566635132,0.5749715566635132,-4.999999999999449e-05,1000.0,-0.00014999250012499488
64,18821.26953125,0,999.8000149995,0,0.5760731101036072,0.5760731101036072,-4.999999999999449e-05,1000.0,-0.00019998500049996437
65,18787.7109375,0,999.7500249987501,0,0.5780236124992371,0.5780236124992371,-4.999999999999449e-05,1000.0,-0.00024997500124993623
66,18852.6796875,0,999.7000374975001,0,0.5736429691314697,0.5736429691314697,-4.999999999999449e-05,1000.0,-0.00029996250249985225
67,18824.25,0,999.6500524956252,0,0.5768226981163025,0.5768226981163025,-4.999999999999449e-05,1000.0,-0.00034994750437476795
68,18842.150390625,0,999.6000699930005,0,0.5813246369361877,0.5813246369361877,-4.999999999999449e-05,1000.0,-0.00039993000699951154
69,18910.23046875,0,999.5500899895009,0,0.5852401852607727,0.5852401852607727,-4.999999999999449e-05,1000.0,-0.0004499100104991385
70,19042.009765625,0,999.5001124850014,0,0.582047164440155,0.582047164440155,-4.999999999999449e-05,1000.0,-0.0004998875149985906
71,18920.94921875,0,999.4501374793772,0,0.582173764705658,0.582173764705658,-4.999999999999449e-05,1000.0,-0.0005498625206228099
72,18864.58984375,0,999.4001649725033,0,0.5764800906181335,0.5764800906181335,-4.999999999999449e-05,1000.0,-0.0005998350274967379
73,18854.83984375,0,999.3501949642547,0,0.5746545195579529,0.5746545195579529,-4.999999999999449e-05,1000.0,-0.0006498050357453167
74,18996.26953125,0,999.3002274545065,0,0.5712437033653259,0.5712437033653259,-4.999999999999449e-05,1000.0,-0.000699772545493488
75,19261.189453125,0,999.2502624431338,0,0.5761610269546509,0.5761610269546509,-4.999999999999449e-05,1000.0,-0.0007497375568661937
76,19133.390625,0,999.2002999300116,0,0.5803062915802002,0.5803062915802002,-4.999999999999449e-05,1000.0,-0.0007997000699883756
77,19256.060546875,0,999.1503399150151,0,0.5763109922409058,0.5763109922409058,-4.999999999999449e-05,1000.0,-0.0008496600849848619
78,19292.439453125,0,999.1003823980194,0,0.570063591003418,0.570063591003418,-4.999999999999449e-05,1000.0,-0.0008996176019805944
79,19362.009765625,0,999.0504273788995,0,0.5599750876426697,0.5599750876426697,-4.999999999999449e-05,1000.0,-0.0009495726211005149
80,19473.669921875,0,999.0004748575305,0,0.5543025732040405,0.5543025732040405,-4.999999999999449e-05,1000.0,-0.0009995251424694516
81,19816.810546875,0,998.9505248337877,0,0.5532172918319702,0.5532172918319702,-4.999999999999449e-05,1000.0,-0.0010494751662123462
82,19849.41015625,0,998.900577307546,0,0.5559923648834229,0.5559923648834229,-4.999999999999449e-05,1000.0,-0.0010994226924540271
83,19930.009765625,0,998.8506322786806,0,0.5547043085098267,0.5547043085098267,-4.999999999999449e-05,1000.0,-0.001149367721319436
84,20891.669921875,0,998.8006897470666,0,0.5488642454147339,0.5488642454147339,-4.999999999999449e-05,1000.0,-0.001199310252933401
85,20927.439453125,0,998.7507497125792,0,0.5428236126899719,0.5428236126899719,-4.999999999999449e-05,1000.0,-0.0012492502874207503
86,20938.9296875,0,998.7008121750936,0,0.540988028049469,0.540988028049469,-4.999999999999449e-05,1000.0,-0.0012991878249064258
87,20967.23046875,0,998.6508771344849,0,0.5401760339736938,0.5401760339736938,-4.999999999999449e-05,1000.0,-0.0013491228655151417
88,20894.859375,0,998.6009445906282,0,0.5475062131881714,0.5475062131881714,-4.999999999999449e-05,1000.0,-0.0013990554093718402
89,20841.619140625,0,998.5510145433987,0,0.5568603873252869,0.5568603873252869,-4.999999999999449e-05,1000.0,-0.001448985456601349
90,20955.5703125,0,998.5010869926715,0,0.5566945672035217,0.5566945672035217,-4.999999999999449e-05,1000.0,-0.001498913007328497
91,20897.359375,0,998.4511619383219,0,0.5569426417350769,0.5569426417350769,-4.999999999999449e-05,1000.0,-0.0015488380616781115
92,21003.349609375,0,998.401239380225,0,0.5568775534629822,0.5568775534629822,-4.999999999999449e-05,1000.0,-0.001598760619775021
93,20523.75,0,998.351319318256,0,0.5745681524276733,0.5745681524276733,-4.999999999999449e-05,1000.0,-0.0016486806817440538
94,20496.76953125,0,998.3014017522901,0,0.5717460513114929,0.5717460513114929,-4.999999999999449e-05,1000.0,-0.0016985982477099241
95,20721.73046875,0,998.2514866822024,0,0.5731276869773865,0.5731276869773865,-4.999999999999449e-05,1000.0,-0.001748513317797574
96,20911.189453125,0,998.2015741078683,0,0.5730041861534119,0.5730041861534119,-4.999999999999449e-05,1000.0,-0.0017984258921317179
97,20940.7109375,0,998.1516640291629,0,0.5624902844429016,0.5624902844429016,-4.999999999999449e-05,1000.0,-0.0018483359708370698
98,20834.400390625,0,998.1017564459614,0,0.5582201480865479,0.5582201480865479,-4.999999999999449e-05,1000.0,-0.0018982435540385722
99,20786.740234375,0,998.0518513581392,0,0.5502697825431824,0.5502697825431824,-4.999999999999449e-05,1000.0,-0.0019481486418608256
100,20810.66015625,0,998.0019487655712,0,0.5463907718658447,0.5463907718658447,-4.999999999999449e-05,1000.0,-0.001998051234428772
101,20755.779296875,0,997.952048668133,0,0.5390962362289429,0.5390962362289429,-4.999999999999449e-05,1000.0,-0.0020479513318670114
102,20757.990234375,0,997.9021510656996,0,0.5356386303901672,0.5356386303901672,-4.999999999999449e-05,1000.0,-0.002097848934300373
103,20783.6796875,0,997.8522559581463,0,0.5341635346412659,0.5341635346412659,-4.999999999999449e-05,1000.0,-0.002147744041853684
104,20877.470703125,0,997.8023633453485,0,0.5361325740814209,0.5361325740814209,-4.999999999999449e-05,1000.0,-0.0021976366546515463
105,20900.66015625,0,997.7524732271812,0,0.5442396998405457,0.5442396998405457,-4.999999999999449e-05,1000.0,-0.0022475267728187874
106,20989.970703125,0,997.7025856035199,0,0.5477414727210999,0.5477414727210999,-4.999999999999449e-05,1000.0,-0.0022974143964801215
107,20954.919921875,0,997.6527004742397,0,0.5521947741508484,0.5521947741508484,-4.999999999999449e-05,1000.0,-0.002347299525760263
108,20767.05078125,0,997.6028178392161,0,0.5573394894599915,0.5573394894599915,-4.999999999999449e-05,1000.0,-0.0023971821607839273
