tick,price,position,balance,action,mcts_value,nn_value,returns,cum_max,drawdown
60,68330.0234375,0,1000.0,0,0.5865812301635742,0.5865812301635742,0.0,1000.0,0.0
61,67979.6328125,0,999.95,0,0.5742637515068054,0.5742637515068054,-4.999999999999449e-05,1000.0,-4.999999999995453e-05
62,67734.8125,0,999.9000025,0,0.5808773040771484,0.5808773040771484,-4.999999999999449e-05,1000.0,-9.999749999997221e-05
63,67474.9375,0,999.850007499875,0,0.5866835713386536,0.5866835713386536,-4.999999999999449e-05,1000.0,-0.00014999250012499488
64,67328.0078125,0,999.8000149995,0,0.590696394443512,0.590696394443512,-4.999999999999449e-05,1000.0,-0.00019998500049996437
65,67604.0390625,0,999.7500249987501,0,0.5869989395141602,0.5869989395141602,-4.999999999999449e-05,1000.0,-0.00024997500124993623
66,67518.5703125,0,999.7000374975001,0,0.5811802744865417,0.5811802744865417,-4.999999999999449e-05,1000.0,-0.00029996250249985225
67,67724.8125,0,999.6500524956252,0,0.5792816877365112,0.5792816877365112,-4.999999999999449e-05,1000.0,-0.00034994750437476795
68,67565.5625,0,999.6000699930005,0,0.5851510763168335,0.5851510763168335,-4.999999999999449e-05,1000.0,-0.00039993000699951154
69,67419.859375,0,999.5500899895009,0,0.5911622047424316,0.5911622047424316,-4.999999999999449e-05,1000.0,-0.0004499100104991385
70,67820.3984375,0,999.5001124850014,0,0.5861791968345642,0.5861791968345642,-4.999999999999449e-05,1000.0,-0.0004998875149985906
71,67739.9921875,0,999.4501374793772,0,0.588410496711731,0.588410496711731,-4.999999999999449e-05,1000.0,-0.0005498625206228099
72,67749.5390625,0,999.4001649725033,0,0.5847488641738892,0.5847488641738892,-4.999999999999449e-05,1000.0,-0.0005998350274967379
73,67589.9921875,0,999.3501949642547,0,0.5789498686790466,0.5789498686790466,-4.999999999999449e-05,1000.0,-0.0006498050357453167
74,67365.6171875,0,999.3002274545065,0,0.5788881778717041,0.5788881778717041,-4.999999999999449e-05,1000.0,-0.000699772545493488
75,66470.0078125,0,999.2502624431338,0,0.5875084400177002,0.5875084400177002,-4.999999999999449e-05,1000.0,-0.0007497375568661937
76,66976.0,0,999.2002999300116,0,0.5873484015464783,0.5873484015464783,-4.999999999999449e-05,1000.0,-0.0007997000699883756
77,66920.0,0,999.1503399150151,0,0.5960955619812012,0.5960955619812012,-4.999999999999449e-05,1000.0,-0.0008496600849848619
78,66862.9921875,0,999.1003823980194,0,0.6006736755371094,0.6006736755371094,-4.999999999999449e-05,1000.0,-0.0008996176019805944
79,66604.0078125,0,999.0504273788995,0,0.5980422496795654,0.5980422496795654,-4.999999999999449e-05,1000.0,-0.0009495726211005149
80,66712.9765625,0,999.0004748575305,0,0.5942354798316956,0.5942354798316956,-4.999999999999449e-05,1000.0,-0.0009995251424694516
81,66969.9921875,0,998.9505248337877,0,0.5859779119491577,0.5859779119491577,-4.999999999999449e-05,1000.0,-0.0010494751662123462
82,66896.0,0,998.900577307546,0,0.5789850950241089,0.5789850950241089,-4.999999999999449e-05,1000.0,-0.0010994226924540271
83,66773.0078125,0,998.8506322786806,0,0.5697996020317078,0.5697996020317078,-4.999999999999449e-05,1000.0,-0.001149367721319436
